,x,y,road_id
251,-83.46346799999999,33.938915,1108475858983.0
252,-83.46295599999999,33.939213999999986,1108475858983.0
253,-83.462187,33.939637999999995,1108475858983.0
254,-83.461972,33.93975799999999,1108475858983.0
255,-83.45988499999999,33.94091199999999,1108475858983.0
256,-83.45858899999999,33.94162099999999,1108475858983.0
257,-83.45667299999998,33.942672,1108475858983.0
258,-83.45413099999999,33.944106999999995,1108475858983.0
259,-83.45030099999998,33.946215999999986,1108475858983.0
260,-83.44965499999999,33.94657099999999,1108475858983.0
261,-83.44863599999998,33.947144,1108475858983.0
262,-83.44716799999999,33.94794199999999,1108475858983.0
263,-83.446336,33.948421,1108475858983.0
264,-83.445537,33.94892699999999,1108475858983.0
265,-83.44492999999999,33.94934899999999,1108475858983.0
266,-83.44444599999999,33.94969199999999,1108475858983.0
267,-83.44404099999998,33.950018,1108475858983.0
268,-83.44330999999998,33.950636,1108475858983.0
269,-83.44208399999998,33.95178899999999,1108475858983.0
270,-83.44168999999998,33.95214399999999,1108475858983.0
271,-83.44134699999998,33.95245299999999,1108475858983.0
272,-83.44097599999999,33.95282999999999,1108475858983.0
273,-83.44064399999999,33.95314499999999,1108475858983.0
274,-83.44012699999999,33.95358399999999,1108475858983.0
275,-83.43912,33.954484,1108475858983.0
276,-83.43804,33.95541699999999,1108475858983.0
277,-83.43774899999998,33.955699,1108475858983.0
278,-83.43745299999999,33.955986,1108475858983.0
279,-83.43737999999999,33.956057,1108475858983.0
280,-83.43724899999998,33.956184,1108475858983.0
281,-83.437089,33.956338999999986,1108475858983.0
282,-83.43649299999998,33.95691899999999,1108475858983.0
283,-83.43550899999998,33.957836,1108475858983.0
284,-83.43432799999998,33.95887599999999,1108475858983.0
285,-83.43332099999999,33.95976999999999,1108475858983.0
286,-83.43252799999999,33.960518,1108475858983.0
287,-83.431049,33.961851,1108475858983.0
288,-83.430498,33.962397,1108475858983.0
289,-83.43003299999998,33.96279799999999,1108475858983.0
290,-83.42967699999998,33.963106,1108475858983.0
291,-83.42911999999998,33.96356099999999,1108475858983.0
292,-83.42839299999999,33.964154,1108475858983.0
293,-83.428116,33.964364,1108475858983.0
294,-83.42667299999998,33.965282,1108475858983.0
295,-83.42585799999999,33.965789,1108475858983.0
296,-83.42489599999999,33.96637299999999,1108475858983.0
297,-83.424069,33.96688499999999,1108475858983.0
298,-83.422708,33.96772899999999,1108475858983.0
299,-83.42162799999998,33.968415,1108475858983.0
300,-83.42131299999998,33.968606,1108475858983.0
301,-83.42058199999998,33.969038999999995,1108475858983.0
302,-83.42005899999998,33.969349,1108475858983.0
303,-83.41958099999998,33.969596,1108475858983.0
304,-83.41891699999998,33.96993899999999,1108475858983.0
305,-83.41857399999999,33.970097,1108475858983.0
306,-83.41828999999998,33.970238,1108475858983.0
307,-83.41813599999999,33.970305,1108475858983.0
308,-83.41767999999999,33.97048999999999,1108475858983.0
309,-83.41687,33.97079399999999,1108475858983.0
310,-83.41595399999999,33.971094,1108475858983.0
311,-83.41515299999999,33.971311,1108475858983.0
312,-83.41374299999998,33.971631999999985,1108475858983.0
313,-83.41262399999998,33.971868,1108475858983.0
314,-83.41229899999999,33.97193,1108475858983.0
315,-83.41203699999998,33.971980999999985,1108475858983.0
316,-83.41186499999999,33.972008999999986,1108475858983.0
317,-83.41120099999999,33.972070999999985,1108475858983.0
318,-83.41077399999999,33.972099,1108475858983.0
319,-83.41030099999999,33.972093,1108475858983.0
320,-83.40999699999999,33.97208799999999,1108475858983.0
321,-83.40975799999998,33.97207399999999,1108475858983.0
322,-83.40955699999999,33.972037,1108475858983.0
323,-83.40911599999998,33.97197899999999,1108475858983.0
324,-83.40853699999998,33.97187,1108475858983.0
325,-83.40815899999998,33.97175599999999,1108475858983.0
326,-83.407746,33.97162399999999,1108475858983.0
327,-83.40687499999999,33.97130299999999,1108475858983.0
328,-83.406159,33.971017,1108475858983.0
329,-83.40575799999999,33.970901999999995,1108475858983.0
330,-83.40537999999998,33.97082199999999,1108475858983.0
331,-83.40487,33.97072399999999,1108475858983.0
332,-83.40431399999999,33.97064999999999,1108475858983.0
333,-83.40401599999998,33.97063299999999,1108475858983.0
334,-83.403643,33.970614999999995,1108475858983.0
335,-83.40306999999999,33.970621,1108475858983.0
336,-83.402692,33.970638,1108475858983.0
337,-83.40200999999999,33.970713,1108475858983.0
338,-83.401679,33.97075699999999,1108475858983.0
339,-83.40161799999998,33.97077199999999,1108475858983.0
340,-83.401409,33.970826999999986,1108475858983.0
341,-83.40104199999999,33.970936,1108475858983.0
342,-83.400463,33.971130999999986,1108475858983.0
343,-83.400182,33.971223,1108475858983.0
344,-83.39973499999999,33.97141299999999,1108475858983.0
345,-83.398521,33.971882,1108475858983.0
346,-83.39643499999998,33.972701,1108475858983.0
347,-83.39578199999998,33.972971,1108475858983.0
348,-83.39484799999998,33.973326,1108475858983.0
349,-83.39388499999998,33.97370399999999,1108475858983.0
350,-83.39298399999998,33.97406999999999,1108475858983.0
351,-83.39266399999998,33.97416799999999,1108475858983.0
352,-83.39217699999999,33.97432899999999,1108475858983.0
353,-83.39157,33.974518,1108475858983.0
354,-83.39100299999998,33.97466699999999,1108475858983.0
355,-83.39049899999999,33.97478699999999,1108475858983.0
356,-83.389966,33.974918999999986,1108475858983.0
357,-83.389228,33.97509399999999,1108475858983.0
358,-83.38884799999998,33.97512499999999,1108475858983.0
359,-83.388373,33.975188,1108475858983.0
360,-83.38769099999999,33.97526299999999,1108475858983.0
361,-83.38718699999998,33.97531399999999,1108475858983.0
362,-83.38665399999998,33.975388999999986,1108475858983.0
363,-83.38591999999998,33.975492,1108475858983.0
364,-83.38531299999998,33.97561799999999,1108475858983.0
365,-83.38461399999998,33.97580099999999,1108475858983.0
366,-83.38387999999999,33.976047,1108475858983.0
367,-83.38364599999998,33.976126,1108475858983.0
368,-83.383436,33.97620899999999,1108475858983.0
369,-83.38270399999999,33.9765,1108475858983.0
370,-83.38213899999998,33.97672399999999,1108475858983.0
371,-83.38207099999998,33.97675,1108475858983.0
372,-83.38194299999999,33.97679999999999,1108475858983.0
373,-83.381872,33.97682799999999,1108475858983.0
374,-83.38145799999998,33.97699,1108475858983.0
375,-83.38103099999998,33.97715699999999,1108475858983.0
376,-83.38066399999998,33.977305,1108475858983.0
377,-83.38023799999999,33.977457,1108475858983.0
378,-83.37984899999998,33.977592,1108475858983.0
379,-83.379379,33.97771699999999,1108475858983.0
380,-83.37881899999998,33.977865,1108475858983.0
381,-83.37830599999998,33.978009,1108475858983.0
382,-83.37810699999999,33.978011999999985,1108475858983.0
383,-83.377583,33.978093,1108475858983.0
384,-83.377212,33.978146999999986,1108475858983.0
385,-83.37676399999998,33.97819599999999,1108475858983.0
386,-83.37628999999998,33.97823,1108475858983.0
387,-83.37577499999999,33.97825499999999,1108475858983.0
388,-83.37532399999999,33.97827099999999,1108475858983.0
389,-83.374543,33.978298999999986,1108475858983.0
390,-83.37312899999999,33.97833899999999,1108475858983.0
391,-83.36955899999998,33.978473,1108475858983.0
392,-83.367975,33.978524,1108475858983.0
393,-83.36759999999998,33.97852999999999,1108475858983.0
394,-83.36699999999999,33.978539999999995,1108475858983.0
395,-83.36588999999998,33.978569,1108475858983.0
396,-83.36488599999998,33.978574,1108475858983.0
397,-83.36450299999998,33.978574,1108475858983.0
398,-83.36426099999998,33.978574,1108475858983.0
399,-83.36375999999998,33.978546,1108475858983.0
400,-83.36353699999998,33.978534,1108475858983.0
401,-83.362515,33.978503,1108475858983.0
402,-83.361401,33.978458,1108475858983.0
403,-83.35989399999998,33.978402,1108475858983.0
404,-83.35919099999998,33.978363,1108475858983.0
405,-83.35800999999998,33.978311999999995,1108475858983.0
406,-83.357326,33.97828599999999,1108475858983.0
407,-83.35708199999999,33.978278,1108475858983.0
408,-83.356695,33.978262,1108475858983.0
409,-83.355868,33.978222999999986,1108475858983.0
410,-83.35250599999999,33.978095,1108475858983.0
411,-83.35242499999998,33.978093,1108475858983.0
412,-83.352389,33.97809099999999,1108475858983.0
413,-83.35214899999998,33.978082,1108475858983.0
414,-83.35231399999999,33.977913,1108475858983.0
415,-83.35283499999998,33.977381,1108475858983.0
416,-83.35341799999999,33.976804,1108475858983.0
417,-83.35407499999998,33.976097,1108475858983.0
418,-83.35430499999998,33.975858999999986,1108475858983.0
419,-83.35444599999998,33.97565699999999,1108475858983.0
420,-83.35464299999998,33.97534199999999,1108475858983.0
421,-83.35480599999998,33.97501599999999,1108475858983.0
422,-83.35492999999998,33.974718,1108475858983.0
423,-83.35501999999998,33.97445299999999,1108475858983.0
424,-83.355057,33.97429799999999,1108475858983.0
425,-83.35508699999998,33.974178,1108475858983.0
426,-83.35513799999998,33.973778,1108475858983.0
427,-83.35513799999998,33.973396,1108475858983.0
428,-83.35510399999998,33.972991,1108475858983.0
429,-83.35506199999999,33.97278699999999,1108475858983.0
430,-83.35499199999998,33.972343999999985,1108475858983.0
431,-83.35490699999998,33.97195599999999,1108475858983.0
432,-83.354871,33.971795,1108475858983.0
433,-83.35475599999998,33.97135999999999,1108475858983.0
434,-83.35441199999998,33.970196,1108475858983.0
435,-83.35425499999998,33.969588,1108475858983.0
436,-83.35396799999998,33.968536,1108475858983.0
437,-83.35386699999998,33.96801299999999,1108475858983.0
438,-83.35359099999998,33.966939,1108475858983.0
439,-83.35327599999998,33.965662,1108475858983.0
440,-83.35305199999999,33.964773,1108475858983.0
441,-83.35288599999998,33.96411299999999,1108475858983.0
442,-83.35287099999998,33.964051999999995,1108475858983.0
443,-83.35269399999999,33.963458,1108475858983.0
444,-83.35227499999999,33.962051999999986,1108475858983.0
445,-83.35222499999999,33.961809999999986,1108475858983.0
446,-83.35215699999999,33.961562,1108475858983.0
447,-83.35198299999999,33.96109599999999,1108475858983.0
448,-83.35148199999999,33.959864,1108475858983.0
449,-83.35109399999999,33.958974999999995,1108475858983.0
450,-83.35054999999998,33.957579,1108475858983.0
451,-83.350475,33.957354999999986,1108475858983.0
452,-83.349817,33.955791999999995,1108475858983.0
453,-83.34972199999999,33.955539,1108475858983.0
454,-83.349581,33.955184,1108475858983.0
455,-83.34947999999999,33.954791,1108475858983.0
456,-83.349418,33.954430999999985,1108475858983.0
457,-83.34940699999999,33.954284,1108475858983.0
458,-83.349384,33.954003,1108475858983.0
459,-83.34939599999998,33.95362099999999,1108475858983.0
460,-83.349429,33.95328299999999,1108475858983.0
461,-83.34947999999999,33.95300199999999,1108475858983.0
462,-83.34960399999999,33.95254099999999,1108475858983.0
463,-83.349778,33.952108,1108475858983.0
464,-83.349997,33.951613,1108475858983.0
465,-83.350194,33.951309,1108475858983.0
466,-83.350565,33.950803,1108475858983.0
467,-83.35086099999998,33.95049699999999,1108475858983.0
468,-83.35122299999999,33.950139,1108475858983.0
469,-83.35157799999999,33.94988099999999,1108475858983.0
470,-83.35231499999999,33.94935199999999,1108475858983.0
471,-83.35331599999999,33.94862599999999,1108475858983.0
472,-83.35409199999998,33.94807099999999,1108475858983.0
473,-83.35595099999999,33.946742,1108475858983.0
474,-83.35608999999998,33.946640999999985,1108475858983.0
475,-83.35665699999998,33.94623099999999,1108475858983.0
476,-83.35699699999999,33.94598599999999,1108475858983.0
477,-83.35895099999999,33.944576999999995,1108475858983.0
478,-83.36149799999998,33.94278899999999,1108475858983.0
479,-83.36164499999998,33.94268699999999,1108475858983.0
480,-83.36207799999998,33.94236099999999,1108475858983.0
481,-83.36267999999998,33.94189399999999,1108475858983.0
482,-83.36301799999998,33.94163499999999,1108475858983.0
483,-83.36338299999998,33.941303999999995,1108475858983.0
484,-83.36384999999999,33.940792,1108475858983.0
485,-83.36413899999998,33.940446,1108475858983.0
486,-83.36435399999999,33.94018899999999,1108475858983.0
487,-83.36438699999998,33.94011199999999,1108475858983.0
488,-83.36444,33.94001099999999,1108475858983.0
489,-83.36461599999998,33.93974999999999,1108475858983.0
490,-83.364649,33.93970099999999,1108475858983.0
491,-83.364913,33.939166,1108475858983.0
492,-83.365149,33.93856999999999,1108475858983.0
493,-83.365222,33.93846299999999,1108475858983.0
494,-83.36543499999999,33.937868,1108475858983.0
495,-83.365532,33.937591999999995,1108475858983.0
496,-83.36666199999999,33.93459899999999,1108475858983.0
497,-83.367164,33.933406999999995,1108475858983.0
498,-83.36739399999999,33.932859,1108475858983.0
499,-83.36744999999999,33.932665,1108475858983.0
500,-83.36756799999999,33.932225999999986,1108475858983.0
501,-83.36798899999998,33.93106199999999,1108475858983.0
502,-83.36823199999999,33.93048,1108475858983.0
503,-83.36846799999998,33.92991399999999,1108475858983.0
504,-83.36870199999998,33.929357,1108475858983.0
505,-83.36886699999998,33.928846,1108475858983.0
506,-83.36909199999998,33.928221,1108475858983.0
507,-83.36922099999998,33.927939999999985,1108475858983.0
508,-83.36946299999998,33.92752999999999,1108475858983.0
509,-83.36990699999998,33.92683799999999,1108475858983.0
510,-83.370378,33.926217,1108475858983.0
511,-83.37045899999998,33.926112,1108475858983.0
512,-83.37098199999998,33.925511,1108475858983.0
513,-83.37148799999999,33.925004,1108475858983.0
514,-83.37204499999999,33.924514999999985,1108475858983.0
515,-83.37221099999998,33.924382,1108475858983.0
516,-83.372742,33.92395799999999,1108475858983.0
517,-83.373468,33.92345799999999,1108475858983.0
518,-83.37448599999999,33.922901,1108475858983.0
519,-83.37521499999998,33.92253999999999,1108475858983.0
520,-83.37569499999998,33.922285999999986,1108475858983.0
521,-83.37591799999998,33.92216899999999,1108475858983.0
522,-83.37685299999998,33.921675,1108475858983.0
523,-83.37818599999999,33.92100099999999,1108475858983.0
524,-83.37937599999998,33.92038399999999,1108475858983.0
525,-83.381134,33.91948,1108475858983.0
526,-83.382401,33.91883399999999,1108475858983.0
527,-83.38310599999998,33.91847099999999,1108475858983.0
528,-83.38399199999999,33.918016,1108475858983.0
529,-83.387376,33.916274,1108475858983.0
530,-83.38754199999998,33.916223999999985,1108475858983.0
531,-83.38787599999999,33.916083,1108475858983.0
532,-83.38873799999999,33.915795,1108475858983.0
533,-83.38924599999999,33.915671,1108475858983.0
534,-83.38986599999998,33.915569999999995,1108475858983.0
535,-83.39044599999998,33.915497,1108475858983.0
536,-83.39126399999999,33.91548499999999,1108475858983.0
537,-83.39166899999998,33.915497,1108475858983.0
538,-83.39228899999999,33.91554699999999,1108475858983.0
539,-83.39305,33.915671,1108475858983.0
540,-83.39333299999998,33.915717,1108475858983.0
541,-83.39342299999998,33.915747,1108475858983.0
542,-83.393545,33.915764,1108475858983.0
543,-83.39405999999998,33.915846,1108475858983.0
544,-83.39492899999999,33.915976,1108475858983.0
545,-83.39533899999999,33.916038,1108475858983.0
546,-83.39569399999999,33.9161,1108475858983.0
547,-83.396585,33.91624099999999,1108475858983.0
548,-83.39737399999999,33.91631999999999,1108475858983.0
549,-83.39741999999998,33.91632299999999,1108475858983.0
550,-83.39767299999998,33.91634299999999,1108475858983.0
551,-83.398133,33.916373,1108475858983.0
552,-83.39868199999998,33.91640999999999,1108475858983.0
553,-83.400142,33.91639299999999,1108475858983.0
554,-83.40157399999998,33.916353,1108475858983.0
555,-83.402293,33.91632899999999,1108475858983.0
556,-83.40508699999998,33.91624699999999,1108475858983.0
557,-83.405158,33.916245,1108475858983.0
558,-83.40522699999998,33.916243,1108475858983.0
559,-83.40651299999999,33.916184,1108475858983.0
560,-83.40782899999999,33.916133999999985,1108475858983.0
561,-83.46647699999998,33.92698099999999,1108296487528.0
562,-83.46680299999998,33.92745399999999,1108296487528.0
563,-83.46699999999998,33.92779699999999,1108296487528.0
564,-83.46718599999998,33.92818499999999,1108296487528.0
565,-83.46737099999999,33.928792,1108296487528.0
566,-83.46744999999999,33.929383,1108296487528.0
567,-83.46747299999998,33.929743,1108296487528.0
568,-83.46745699999998,33.929951,1108296487528.0
569,-83.467444,33.93027699999999,1108296487528.0
570,-83.46737699999998,33.93081699999999,1108296487528.0
571,-83.46714599999999,33.932442,1108296487528.0
